datetime,surge,flood_depth,,time,precip_rate,,time,31
10/27/2012 2:00,12.66978492,0,,10/27/2012 2:00,0,,10/27/2012 2:00,63371.30624
10/27/2012 3:00,12.66978492,0,,10/27/2012 3:00,0,,10/27/2012 3:00,63908.7563
10/27/2012 4:00,12.66978492,0,,10/27/2012 4:00,0,,10/27/2012 4:00,64423.68317
10/27/2012 5:00,12.66978492,0,,10/27/2012 5:00,0,,10/27/2012 5:00,66978.13076
10/27/2012 6:00,12.66978492,0,,10/27/2012 6:00,0,,10/27/2012 6:00,67451.5762
10/27/2012 7:00,12.66978492,0,,10/27/2012 7:00,0,,10/27/2012 7:00,67950.28903
10/27/2012 8:00,12.66978492,0,,10/27/2012 8:00,0,,10/27/2012 8:00,68880.00396
10/27/2012 9:00,12.66978492,0,,10/27/2012 9:00,0,,10/27/2012 9:00,69423.51648
10/27/2012 10:00,12.66978492,0,,10/27/2012 10:00,0,,10/27/2012 10:00,69992.93756
10/27/2012 11:00,12.66978492,0,,10/27/2012 11:00,0,,10/27/2012 11:00,68780.08067
10/27/2012 12:00,12.66978492,0,,10/27/2012 12:00,0,,10/27/2012 12:00,69394.38216
10/27/2012 13:00,12.66978492,0,,10/27/2012 13:00,0,,10/27/2012 13:00,69996.3347
10/27/2012 14:00,12.66978492,0,,10/27/2012 14:00,0,,10/27/2012 14:00,70620.48758
10/27/2012 15:00,12.66978492,0,,10/27/2012 15:00,0,,10/27/2012 15:00,71198.31177
10/27/2012 16:00,12.66978492,0,,10/27/2012 16:00,0,,10/27/2012 16:00,71764.19511
10/27/2012 17:00,12.66978492,0,,10/27/2012 17:00,0,,10/27/2012 17:00,71084.85364
10/27/2012 18:00,12.66978492,0,,10/27/2012 18:00,0,,10/27/2012 18:00,71626.68481
10/27/2012 19:00,12.66978492,0,,10/27/2012 19:00,0,,10/27/2012 19:00,72109.76216
10/27/2012 20:00,12.66978492,0,,10/27/2012 20:00,0,,10/27/2012 20:00,72638.11896
10/27/2012 21:00,12.66978492,0,,10/27/2012 21:00,0,,10/27/2012 21:00,73012.72391
10/27/2012 22:00,12.66978492,0,,10/27/2012 22:00,0,,10/27/2012 22:00,73345.60076
10/27/2012 23:00,12.66978492,0,,10/27/2012 23:00,0,,10/27/2012 23:00,73667.90433
10/28/2012 0:00,12.66978492,0,,10/28/2012 0:00,0,,10/28/2012 0:00,73923.86717
10/28/2012 1:00,12.66978492,0,,10/28/2012 1:00,0,,10/28/2012 1:00,74146.09239
10/28/2012 2:00,12.66978492,0,,10/28/2012 2:00,0,,10/28/2012 2:00,74187.52726
10/28/2012 3:00,12.66978492,0,,10/28/2012 3:00,0,,10/28/2012 3:00,74347.52805
10/28/2012 4:00,12.66978492,0,,10/28/2012 4:00,0,,10/28/2012 4:00,74466.12359
10/28/2012 5:00,12.66978492,0,,10/28/2012 5:00,0,,10/28/2012 5:00,74613.215
10/28/2012 6:00,12.66978492,0,,10/28/2012 6:00,0,,10/28/2012 6:00,74655.94579
10/28/2012 7:00,12.66978492,0,,10/28/2012 7:00,0,,10/28/2012 7:00,74670.75022
10/28/2012 8:00,12.66978492,0,,10/28/2012 8:00,0,,10/28/2012 8:00,75022.93537
10/28/2012 9:00,12.66978492,0,,10/28/2012 9:00,0,,10/28/2012 9:00,74986.73434
10/28/2012 10:00,12.66978492,0,,10/28/2012 10:00,0,,10/28/2012 10:00,74946.34083
10/28/2012 11:00,12.66978492,0,,10/28/2012 11:00,0,,10/28/2012 11:00,78285.35895
10/28/2012 12:00,12.66978492,0,,10/28/2012 12:00,0,,10/28/2012 12:00,78239.07799
10/28/2012 13:00,12.66978492,0,,10/28/2012 13:00,0,,10/28/2012 13:00,78256.39356
10/28/2012 14:00,12.66978492,0,,10/28/2012 14:00,0,,10/28/2012 14:00,76629.9375
10/28/2012 15:00,12.66978492,0,,10/28/2012 15:00,0,,10/28/2012 15:00,76762.43364
10/28/2012 16:00,12.66978492,0,,10/28/2012 16:00,0,,10/28/2012 16:00,76921.97282
10/28/2012 17:00,12.66978492,0,,10/28/2012 17:00,0,,10/28/2012 17:00,83421.52069
10/28/2012 18:00,12.66978492,0,,10/28/2012 18:00,0,,10/28/2012 18:00,83635.22216
10/28/2012 19:00,12.66978492,0,,10/28/2012 19:00,0,,10/28/2012 19:00,83944.97092
10/28/2012 20:00,12.66978492,0,,10/28/2012 20:00,0,,10/28/2012 20:00,76154.38217
10/28/2012 21:00,12.66978492,0,,10/28/2012 21:00,0,,10/28/2012 21:00,76632.17785
10/28/2012 22:00,12.66978492,0,,10/28/2012 22:00,0,,10/28/2012 22:00,77065.09766
10/28/2012 23:00,12.66978492,0,,10/28/2012 23:00,0,,10/28/2012 23:00,77158.78944
10/29/2012 0:00,12.66978492,0,,10/29/2012 0:00,0,,10/29/2012 0:00,77508.74184
10/29/2012 1:00,12.66978492,0,,10/29/2012 1:00,0,,10/29/2012 1:00,77794.20535
10/29/2012 2:00,12.66978492,0,,10/29/2012 2:00,0,,10/29/2012 2:00,78056.42833
10/29/2012 3:00,12.66978492,0,,10/29/2012 3:00,0,,10/29/2012 3:00,78223.24972
10/29/2012 4:00,12.66978492,0,,10/29/2012 4:00,0,,10/29/2012 4:00,78344.22669
10/29/2012 5:00,12.66978492,0,,10/29/2012 5:00,0,,10/29/2012 5:00,78382.55911
10/29/2012 6:00,12.66978492,0,,10/29/2012 6:00,0,,10/29/2012 6:00,78419.4387
10/29/2012 7:00,12.66978492,0,,10/29/2012 7:00,0,,10/29/2012 7:00,78408.05705
10/29/2012 8:00,12.66978492,0,,10/29/2012 8:00,0,,10/29/2012 8:00,78351.47668
10/29/2012 9:00,12.66978492,0,,10/29/2012 9:00,0,,10/29/2012 9:00,78251.8768
10/29/2012 10:00,12.66978492,0,,10/29/2012 10:00,0,,10/29/2012 10:00,78112.48591
10/29/2012 11:00,12.66978492,0,,10/29/2012 11:00,0,,10/29/2012 11:00,77995.69892
10/29/2012 12:00,12.66978492,0,,10/29/2012 12:00,0,,10/29/2012 12:00,77783.83771
10/29/2012 13:00,12.66978492,0,,10/29/2012 13:00,0,,10/29/2012 13:00,77551.39041
10/29/2012 14:00,12.66978492,0,,10/29/2012 14:00,0,,10/29/2012 14:00,77239.68845
10/29/2012 15:00,12.66978492,0,,10/29/2012 15:00,0,,10/29/2012 15:00,76970.2034
10/29/2012 16:00,12.66978492,0,,10/29/2012 16:00,0,,10/29/2012 16:00,76671.74275
10/29/2012 17:00,12.66978492,0,,10/29/2012 17:00,0,,10/29/2012 17:00,76347.53496
10/29/2012 18:00,12.66978492,0,,10/29/2012 18:00,0,,10/29/2012 18:00,75997.01506
10/29/2012 19:00,6.027904609,0,,10/29/2012 19:00,0,,10/29/2012 19:00,75623.49677
