datetime,surge,flood_depth,,time,precip_rate,,time,10
10/27/2012 2:00,14.16204492,0,,10/27/2012 2:00,0,,10/27/2012 2:00,44287.63626
10/27/2012 3:00,14.16204492,0,,10/27/2012 3:00,0,,10/27/2012 3:00,44648.37029
10/27/2012 4:00,14.16204492,0,,10/27/2012 4:00,0,,10/27/2012 4:00,44993.88987
10/27/2012 5:00,14.16204492,0,,10/27/2012 5:00,0,,10/27/2012 5:00,46716.3147
10/27/2012 6:00,14.16204492,0,,10/27/2012 6:00,0,,10/27/2012 6:00,47033.839
10/27/2012 7:00,14.16204492,0,,10/27/2012 7:00,0,,10/27/2012 7:00,47368.43037
10/27/2012 8:00,14.16204492,0,,10/27/2012 8:00,0,,10/27/2012 8:00,47993.99271
10/27/2012 9:00,14.16204492,0,,10/27/2012 9:00,0,,10/27/2012 9:00,48358.83749
10/27/2012 10:00,14.16204492,0,,10/27/2012 10:00,0,,10/27/2012 10:00,48741.17321
10/27/2012 11:00,14.16204492,0,,10/27/2012 11:00,0,,10/27/2012 11:00,47920.29607
10/27/2012 12:00,14.16204492,0,,10/27/2012 12:00,0,,10/27/2012 12:00,48332.93969
10/27/2012 13:00,14.16204492,0,,10/27/2012 13:00,0,,10/27/2012 13:00,48737.24649
10/27/2012 14:00,14.16204492,0,,10/27/2012 14:00,0,,10/27/2012 14:00,49156.54979
10/27/2012 15:00,14.16204492,0,,10/27/2012 15:00,0,,10/27/2012 15:00,49544.57644
10/27/2012 16:00,14.16204492,0,,10/27/2012 16:00,0,,10/27/2012 16:00,49924.55075
10/27/2012 17:00,14.16204492,0,,10/27/2012 17:00,0,,10/27/2012 17:00,49463.86962
10/27/2012 18:00,14.16204492,0,,10/27/2012 18:00,0,,10/27/2012 18:00,49827.60623
10/27/2012 19:00,14.16204492,0,,10/27/2012 19:00,0,,10/27/2012 19:00,50151.68692
10/27/2012 20:00,14.16204492,0,,10/27/2012 20:00,0,,10/27/2012 20:00,50506.33591
10/27/2012 21:00,14.16204492,0,,10/27/2012 21:00,0,,10/27/2012 21:00,50757.1955
10/27/2012 22:00,14.16204492,0,,10/27/2012 22:00,0,,10/27/2012 22:00,50979.8843
10/27/2012 23:00,14.16204492,0,,10/27/2012 23:00,0,,10/27/2012 23:00,51195.43505
10/28/2012 0:00,14.16204492,0,,10/28/2012 0:00,0,,10/28/2012 0:00,51366.20792
10/28/2012 1:00,14.16204492,0,,10/28/2012 1:00,0,,10/28/2012 1:00,51514.20441
10/28/2012 2:00,14.16204492,0,,10/28/2012 2:00,0,,10/28/2012 2:00,51540.1577
10/28/2012 3:00,14.16204492,0,,10/28/2012 3:00,0,,10/28/2012 3:00,51646.15525
10/28/2012 4:00,14.16204492,0,,10/28/2012 4:00,0,,10/28/2012 4:00,51724.19997
10/28/2012 5:00,14.16204492,0,,10/28/2012 5:00,0,,10/28/2012 5:00,51821.49132
10/28/2012 6:00,14.16204492,0,,10/28/2012 6:00,0,,10/28/2012 6:00,51848.32847
10/28/2012 7:00,14.16204492,0,,10/28/2012 7:00,0,,10/28/2012 7:00,51856.31244
10/28/2012 8:00,14.16204492,0,,10/28/2012 8:00,0,,10/28/2012 8:00,52092.07223
10/28/2012 9:00,14.16204492,0,,10/28/2012 9:00,0,,10/28/2012 9:00,52065.63123
10/28/2012 10:00,14.16204492,0,,10/28/2012 10:00,0,,10/28/2012 10:00,52036.36883
10/28/2012 11:00,14.16204492,0,,10/28/2012 11:00,0,,10/28/2012 11:00,54288.55859
10/28/2012 12:00,14.16204492,0,,10/28/2012 12:00,0,,10/28/2012 12:00,54255.33053
10/28/2012 13:00,14.16204492,0,,10/28/2012 13:00,0,,10/28/2012 13:00,54265.02773
10/28/2012 14:00,14.16204492,0,,10/28/2012 14:00,0,,10/28/2012 14:00,53165.02713
10/28/2012 15:00,14.16204492,0,,10/28/2012 15:00,0,,10/28/2012 15:00,53252.49209
10/28/2012 16:00,14.16204492,0,,10/28/2012 16:00,0,,10/28/2012 16:00,53358.22288
10/28/2012 17:00,14.16204492,0,,10/28/2012 17:00,0,,10/28/2012 17:00,57744.11485
10/28/2012 18:00,14.16204492,0,,10/28/2012 18:00,0,,10/28/2012 18:00,57886.41976
